|salesorderid|product_name                   |orderqty|unitprice |
|67,347      |Half-Finger Gloves, M           |11      |14.2042   |
|67,347      |Sport-100 Helmet, Blue          |11      |20.2942   |
|67,343      |Short-Sleeve Classic Jersey, XL |11      |31.3142   |
|67,343      |Sport-100 Helmet, Black         |11      |20.2942   |
|67,343      |Sport-100 Helmet, Blue          |11      |20.2942   |
|55,311      |Classic Vest, M                 |11      |36.83     |
|47,716      |Sport-100 Helmet, Black         |11      |19.5136   |
|67,343      |Hydration Pack - 70 oz.         |11      |31.8942   |
|67,339      |Half-Finger Gloves, M           |11      |14.2042   |
|55,313      |Racing Socks, L                 |11      |5.2142    |
|55,322      |Classic Vest, M                 |11      |36.83     |
|55,322      |Classic Vest, S                 |11      |36.83     |
|47,416      |LL Road Frame - Black, 52       |11      |177.8069  |
|55,322      |Sport-100 Helmet, Black         |11      |20.2942   |
|57,104      |Racing Socks, L                 |11      |5.2142    |
|67,339      |Sport-100 Helmet, Blue          |11      |20.2942   |
|57,143      |Touring-2000 Blue, 60           |11      |704.613   |
|67,327      |Sport-100 Helmet, Blue          |11      |20.2942   |
|67,325      |Classic Vest, S                 |11      |36.83     |
|48,306      |Full-Finger Gloves, L           |11      |22.0342   |
|59,010      |Classic Vest, S                 |11      |36.83     |
|67,324      |Sport-100 Helmet, Black         |11      |20.2942   |
|57,180      |Touring-2000 Blue, 54           |11      |704.613   |
|67,316      |Women's Mountain Shorts, S      |11      |40.5942   |
|67,314      |Sport-100 Helmet, Red           |11      |20.2942   |
|55,323      |Hitch Rack - 4-Bike             |11      |69.6      |
|58,981      |Front Brakes                    |11      |61.77     |
|47,712      |Road-650 Red, 60                |11      |454.1342  |
|67,314      |Sport-100 Helmet, Black         |11      |20.2942   |
|67,305      |Touring-3000 Yellow, 62         |11      |430.563   |
|48,295      |Road-650 Red, 60                |11      |454.1342  |
|55,324      |Hydration Pack - 70 oz.         |11      |31.8942   |
|67,304      |Road-750 Black, 48              |11      |313.1942  |
|67,298      |Touring-1000 Blue, 46           |11      |1,382.7606|
|67,297      |Mountain-200 Black, 46          |11      |1,331.0942|
|67,294      |Sport-100 Helmet, Blue          |11      |20.2942   |
|55,324      |Bike Wash - Dissolver           |11      |4.611     |
|67,289      |Hydration Pack - 70 oz.         |11      |31.8942   |
|67,289      |Sport-100 Helmet, Black         |11      |20.2942   |
|47,712      |Road-250 Black, 44              |11      |1,265.3063|
|67,278      |Touring-1000 Blue, 60           |11      |1,382.7606|
|67,276      |Women's Mountain Shorts, L      |11      |40.5942   |
|47,434      |Full-Finger Gloves, M           |11      |22.0342   |
|55,328      |Sport-100 Helmet, Black         |11      |20.2942   |
|47,435      |Women's Tights, S               |11      |43.4942   |
|47,663      |Road-650 Black, 52              |11      |454.1342  |
|57,121      |Racing Socks, M                 |11      |5.2142    |
|57,012      |Touring-3000 Yellow, 44         |11      |430.563   |
|57,012      |Touring-1000 Yellow, 60         |11      |1,382.7606|
|57,121      |Racing Socks, L                 |11      |5.2142    |
|44,318      |Mountain Bike Socks, M          |11      |5.51      |
|57,012      |Short-Sleeve Classic Jersey, L  |11      |31.3142   |
|67,273      |Mountain-200 Black, 46          |11      |1,331.0942|
|45,323      |AWC Logo Cap                    |11      |5.0136    |
|67,273      |Sport-100 Helmet, Red           |11      |20.2942   |
|57,023      |Long-Sleeve Logo Jersey, L      |11      |28.9942   |
|67,271      |Racing Socks, L                 |11      |5.2142    |
|53,472      |LL Road Frame - Black, 52       |11      |195.5876  |
|67,268      |Water Bottle - 30 oz.           |11      |2.8942    |
|53,472      |Half-Finger Gloves, S           |11      |14.2042   |
|67,266      |Mountain-200 Silver, 38         |11      |1,345.5942|
|53,470      |HL Touring Frame - Blue, 54     |11      |582.2678  |
|65,310      |Short-Sleeve Classic Jersey, XL |11      |31.3142   |
|53,469      |Road-550-W Yellow, 48           |11      |649.8842  |
|47,366      |AWC Logo Cap                    |11      |5.0136    |
|47,365      |ML Headset                      |11      |59.3282   |
|65,293      |Racing Socks, L                 |11      |5.2142    |
|53,465      |Hitch Rack - 4-Bike             |11      |69.6      |
|53,463      |Women's Mountain Shorts, S      |11      |40.5942   |
|53,458      |Touring-2000 Blue, 54           |11      |704.613   |
|53,456      |Racing Socks, L                 |11      |5.2142    |
|46,657      |ML Mountain Rear Wheel          |11      |136.8945  |
|51,857      |Chain                           |11      |11.7392   |
|47,359      |Cable Lock                      |11      |14.5      |
|46,647      |Mountain-200 Silver, 38         |11      |1,201.4234|
|47,359      |HL Mountain Rear Wheel          |11      |189.7847  |
|51,850      |Long-Sleeve Logo Jersey, XL     |11      |28.9942   |
|57,037      |Women's Mountain Shorts, L      |11      |40.5942   |
|65,278      |Touring-1000 Yellow, 60         |11      |1,382.7606|
|53,483      |AWC Logo Cap                    |11      |5.2142    |
|47,359      |Full-Finger Gloves, L           |11      |22.0342   |
|53,483      |Long-Sleeve Logo Jersey, XL     |11      |28.9942   |
|65,257      |Bike Wash - Dissolver           |11      |4.611     |
|58,974      |Road-750 Black, 52              |11      |313.1942  |
|51,837      |Half-Finger Gloves, S           |11      |14.2042   |
|57,046      |Classic Vest, M                 |11      |36.83     |
|44,762      |Sport-100 Helmet, Blue          |11      |19.5136   |
|51,837      |Touring-3000 Yellow, 62         |11      |334.0575  |
|53,485      |Long-Sleeve Logo Jersey, M      |11      |28.9942   |
|65,253      |Road-750 Black, 48              |11      |313.1942  |
|46,625      |Long-Sleeve Logo Jersey, XL     |11      |27.879    |
|51,832      |Short-Sleeve Classic Jersey, XL |11      |31.3142   |
|51,830      |Road-550-W Yellow, 48           |11      |649.8842  |
|53,485      |Classic Vest, M                 |11      |36.83     |
|46,648      |Men's Sports Shorts, M          |11      |34.7942   |
|51,828      |Short-Sleeve Classic Jersey, XL |11      |31.3142   |
|47,369      |Road-250 Red, 48                |11      |1,417.143 |
|51,824      |Mountain-200 Black, 38          |11      |1,331.0942|
|47,369      |Road-650 Red, 48                |11      |454.1342  |
|51,823      |LL Touring Frame - Yellow, 44   |11      |193.3836  |
|53,497      |LL Road Frame - Black, 52       |11      |195.5876  |
|51,823      |HL Touring Frame - Yellow, 60   |11      |582.2678  |
|53,497      |Road-350-W Yellow, 42           |11      |986.5742  |
|51,822      |Mountain-400-W Silver, 46       |11      |446.3042  |
|51,822      |Mountain-200 Silver, 42         |11      |1,345.5942|
|51,810      |AWC Logo Cap                    |11      |5.2142    |
|47,355      |Road-250 Black, 48              |11      |1,265.3063|
|51,800      |Women's Mountain Shorts, S      |11      |40.5942   |
|51,783      |Mountain-400-W Silver, 40       |11      |446.3042  |
|53,508      |Touring-3000 Yellow, 50         |11      |334.0575  |
|51,783      |Mountain-200 Silver, 46         |11      |1,345.5942|
|51,775      |Short-Sleeve Classic Jersey, XL |11      |31.3142   |
|51,763      |AWC Logo Cap                    |11      |5.2142    |
|51,762      |Road-350-W Yellow, 48           |11      |986.5742  |
|65,253      |Road-350-W Yellow, 48           |11      |986.5742  |
|51,761      |Classic Vest, M                 |11      |36.83     |
|51,761      |Short-Sleeve Classic Jersey, L  |11      |31.3142   |
|53,513      |Touring-3000 Blue, 54           |11      |334.0575  |
|46,633      |Mountain-300 Black, 38          |11      |626.3942  |
|51,761      |Long-Sleeve Logo Jersey, L      |11      |28.9942   |
|47,055      |Men's Bib-Shorts, M             |11      |52.1942   |
|51,748      |Short-Sleeve Classic Jersey, L  |11      |31.3142   |
|51,748      |Front Brakes                    |11      |61.77     |
|58,974      |Hydration Pack - 70 oz.         |11      |31.8942   |
|47,045      |Women's Tights, S               |11      |43.4942   |
|58,974      |Short-Sleeve Classic Jersey, S  |11      |31.3142   |
|51,739      |AWC Logo Cap                    |11      |5.2142    |
|65,238      |Half-Finger Gloves, S           |11      |14.2042   |
|65,237      |Road-350-W Yellow, 48           |11      |986.5742  |
|51,739      |Mountain-200 Black, 38          |11      |1,331.0942|
|46,620      |Women's Tights, S               |11      |43.4942   |
|53,518      |LL Mountain Frame - Black, 44   |11      |144.8782  |
|51,735      |Touring-2000 Blue, 46           |11      |704.613   |
|46,057      |Road-650 Red, 60                |11      |405.477   |
|53,518      |AWC Logo Cap                    |11      |5.2142    |
|53,518      |LL Mountain Handlebars          |11      |25.8332   |
|53,518      |LL Mountain Frame - Silver, 40  |11      |153.149   |
|47,042      |Women's Tights, L               |11      |43.4942   |
|47,708      |Sport-100 Helmet, Blue          |11      |19.5136   |
|53,518      |LL Mountain Frame - Silver, 42  |11      |153.149   |
|46,633      |Mountain-300 Black, 40          |11      |626.3942  |
|51,721      |Short-Sleeve Classic Jersey, XL |11      |31.3142   |
|65,206      |Mountain-200 Black, 38          |11      |1,331.0942|
|47,037      |Women's Tights, S               |11      |43.4942   |
|51,169      |Touring-1000 Blue, 46           |11      |1,382.7606|
|65,205      |Long-Sleeve Logo Jersey, L      |11      |28.9942   |
|51,169      |Long-Sleeve Logo Jersey, M      |11      |28.9942   |
|47,441      |Mountain-200 Black, 46          |11      |1,188.477 |
|51,154      |Half-Finger Gloves, S           |11      |14.2042   |
|46,616      |Men's Sports Shorts, M          |11      |34.7942   |
|65,205      |AWC Logo Cap                    |11      |5.2142    |
|58,971      |Long-Sleeve Logo Jersey, M      |11      |28.9942   |
|65,191      |Short-Sleeve Classic Jersey, XL |11      |31.3142   |
|47,012      |Cable Lock                      |11      |14.5      |
|51,153      |LL Road Frame - Black, 52       |11      |195.5876  |
|51,151      |Bike Wash - Dissolver           |11      |4.611     |
|53,528      |Women's Mountain Shorts, L      |11      |40.5942   |
|47,012      |Road-650 Red, 44                |11      |234.897   |
|58,970      |Racing Socks, L                 |11      |5.2142    |
|51,147      |Hitch Rack - 4-Bike             |11      |69.6      |
|51,147      |Half-Finger Gloves, S           |11      |14.2042   |
|47,008      |Long-Sleeve Logo Jersey, XL     |11      |27.879    |
|65,177      |Short-Sleeve Classic Jersey, XL |11      |31.3142   |
|51,146      |Touring-1000 Yellow, 46         |11      |953.628   |
|53,530      |Road-750 Black, 52              |11      |313.1942  |
|51,143      |Hitch Rack - 4-Bike             |11      |69.6      |
|51,140      |Short-Sleeve Classic Jersey, S  |11      |31.3142   |
|51,140      |Long-Sleeve Logo Jersey, M      |11      |28.9942   |
|51,140      |Half-Finger Gloves, S           |11      |14.2042   |
|51,140      |Classic Vest, M                 |11      |36.83     |
|53,530      |Half-Finger Gloves, L           |11      |14.2042   |
|51,131      |Touring-3000 Blue, 54           |11      |334.0575  |
|51,131      |Touring-3000 Blue, 50           |11      |334.0575  |
|46,639      |Women's Tights, L               |11      |43.4942   |
|51,131      |Short-Sleeve Classic Jersey, L  |11      |31.3142   |
|51,124      |HL Mountain Frame - Silver, 38  |11      |791.41    |
|51,123      |Road-250 Black, 48              |11      |1,417.143 |
|53,621      |ML Mountain Seat/Saddle         |10      |23.484    |
|43,884      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|43,884      |Mountain-100 Black, 44          |10      |2,024.994 |
|43,897      |Mountain Bike Socks, M          |10      |5.7       |
|43,898      |Road-450 Red, 52                |10      |874.794   |
|44,086      |Mountain Bike Socks, M          |10      |5.7       |
|44,086      |AWC Logo Cap                    |10      |5.1865    |
|44,086      |Sport-100 Helmet, Blue          |10      |20.1865   |
|44,129      |Road-450 Red, 58                |10      |874.794   |
|44,284      |Mountain-100 Black, 42          |10      |2,024.994 |
|44,314      |Road-650 Black, 52              |10      |419.4589  |
|44,317      |AWC Logo Cap                    |10      |5.1865    |
|44,518      |Mountain-100 Silver, 44         |10      |2,039.994 |
|44,525      |Sport-100 Helmet, Red           |10      |20.1865   |
|44,525      |Sport-100 Helmet, Blue          |10      |20.1865   |
|44,528      |Mountain-100 Silver, 38         |10      |2,039.994 |
|44,547      |Sport-100 Helmet, Blue          |10      |20.1865   |
|44,547      |AWC Logo Cap                    |10      |5.1865    |
|44,742      |Long-Sleeve Logo Jersey, L      |10      |28.8404   |
|44,742      |Road-650 Red, 44                |10      |419.4589  |
|44,762      |Sport-100 Helmet, Red           |10      |20.1865   |
|44,773      |Road-650 Red, 60                |10      |419.4589  |
|44,797      |Road-650 Red, 60                |10      |419.4589  |
|45,300      |Mountain-100 Black, 38          |10      |2,024.994 |
|45,307      |Mountain Bike Socks, M          |10      |5.7       |
|45,308      |Mountain-100 Black, 42          |10      |2,024.994 |
|45,323      |Road-650 Red, 44                |10      |419.4589  |
